8388608  7117423
8388608  7205951
8388608  7153164
8388608  7105813
8388608  7330526
8388608  7219551
16777216  12093809
16777216  13315357
16777216  13146724
16777216  13063872
16777216  12886985
16777216  12790596
16777216  12804178
16777216  13107161
16777216  13250574
16777216  13252450
33554432  23158574
33554432  24814463
33554432  24488981
33554432  24960904
33554432  24615256
33554432  24517606
33554432  24766674
33554432  24478687
33554432  24943091
33554432  24859224
67108864  46278903
67108864  47714428
67108864  47770516
67108864  47708765
67108864  47832480
67108864  47990503
67108864  48072094
67108864  47989632
67108864  48032431
67108864  48280600
1  408
1  194
1  144
1  160
1  170
1  154
1  170
1  133
1  183
1  154
2  177
2  195
2  150
2  190
2  170
2  237
2  151
2  174
2  157
2  177
4  230
4  184
4  144
4  154
4  140
4  144
4  157
4  160
4  154
4  140
8  210
8  181
8  230
8  304
8  197
8  180
8  188
8  161
8  207
8  180
16  263
16  188
16  166
16  153
16  145
16  173
16  164
16  143
16  174
16  164
32  244
32  224
32  180
32  221
32  177
32  161
32  144
32  160
32  165
32  227
64  348
64  187
64  180
64  264
64  200
64  241
64  204
64  190
64  218
64  215
128  286
128  318
128  264
128  335
128  294
128  297
128  297
128  288
128  214
128  298
256  435
256  471
256  444
256  438
256  438
256  391
256  582
256  375
256  397
256  404
512  618
512  725
512  669
512  668
512  632
512  772
512  571
512  929
512  595
512  421
1024  1082
1024  1166
1024  1516
1024  685
1024  659
1024  1078
1024  1056
1024  761
1024  667
1024  1066
2048  1553
2048  1440
2048  2169
2048  2212
2048  1317
2048  2088
2048  2075
2048  1463
2048  1316
2048  2131
4096  3922
4096  4875
4096  3114
4096  4356
4096  2994
4096  3949
4096  4898
4096  2901
4096  4390
4096  3001
8192  6231
8192  7401
8192  8767
8192  5983
8192  9712
8192  5749
8192  5739
8192  5643
8192  5683
8192  5673
16384  18522
16384  12058
16384  17079
16384  18850
16384  12281
16384  16648
16384  14192
16384  15733
16384  17143
16384  11777
32768  39168
32768  33729
32768  22482
32768  21674
32768  21606
32768  21479
32768  21528
32768  21498
32768  21516
32768  21695
65536  57374
65536  48485
65536  49408
65536  47416
65536  50971
65536  54890
65536  52319
65536  52710
65536  52441
65536  80774
131072  125519
131072  101811
131072  101587
131072  99832
131072  94968
131072  95650
131072  97245
131072  95831
131072  110724
131072  94902
262144  234685
262144  198600
262144  223239
262144  206935
262144  205274
262144  207163
262144  196749
262144  191667
262144  192201
262144  190257
524288  614011
524288  530567
524288  410368
524288  418992
524288  396136
524288  371477
524288  383199
524288  370879
524288  384962
524288  416136
1048576  882388
1048576  711921
1048576  703898
1048576  746120
1048576  758645
1048576  707983
1048576  682237
1048576  725270
1048576  791377
1048576  704836
2097152  1647037
2097152  1531993
2097152  1398650
2097152  1482509
2097152  1418707
2097152  1523132
2097152  1407945
2097152  1559737
2097152  1403032
2097152  1467424
4194304  2996110
4194304  2805421
4194304  2887007
4194304  3092548
4194304  3173356
4194304  2998167
4194304  3052224
4194304  3002209
4194304  3012901
4194304  2839894
8388608  5855043
8388608  7236849
8388608  7142884
8388608  7125727
8388608  7226560
8388608  7124610
8388608  7186834
8388608  7282477
8388608  7232476
8388608  7334109
16777216  11725114
16777216  13328912
16777216  14748263
16777216  13427343
16777216  13340349
16777216  13161899
16777216  13057790
16777216  12996508
16777216  12890584
16777216  12791815
33554432  23237728
33554432  27453964
33554432  24765250
33554432  24457165
33554432  24871371
33554432  24896447
33554432  24840613
33554432  24872310
33554432  24895695
33554432  24538388
67108864  46849815
67108864  47703649
67108864  47885878
67108864  47921719
67108864  46571096
67108864  46615658
67108864  47614228
67108864  47629627
67108864  47907491
67108864  47752776
1  387
1  120
1  110
1  93
1  131
1  110
1  110
1  100
1  97
1  111
2  150
2  110
2  107
2  120
2  120
2  120
2  124
2  121
2  107
2  117
4  193
4  134
4  110
4  110
4  111
4  110
4  111
4  113
4  110
4  110
8  181
8  143
8  124
8  114
8  113
8  124
8  117
8  113
8  114
8  113
16  201
16  124
16  123
16  123
16  121
16  134
16  123
16  120
16  110
16  120
32  220
32  160
32  140
32  140
32  144
32  130
32  144
32  120
32  120
32  123
64  203
64  188
64  158
64  160
64  160
64  154
64  143
64  143
64  164
64  174
128  238
128  281
128  243
128  220
128  221
128  220
128  220
128  218
128  221
128  217
256  271
256  328
256  254
256  241
256  271
256  244
256  257
256  243
256  248
256  244
512  384
512  407
512  391
512  355
512  368
512  361
512  391
512  391
512  374
512  387
1024  672
1024  708
1024  676
1024  679
1024  647
1024  644
1024  754
1024  642
1024  638
1024  641
2048  1409
2048  1380
2048  1293
2048  1253
2048  1213
2048  1286
2048  1209
2048  1196
2048  1263
2048  1202
4096  2990
4096  2982
4096  2869
4096  2740
4096  2720
4096  2679
4096  2709
4096  2733
4096  2656
4096  2649
8192  5736
8192  5993
8192  5936
8192  5933
8192  5793
8192  5783
8192  5793
8192  5814
8192  5804
8192  5784
16384  12261
16384  11800
16384  11639
16384  11602
16384  11550
16384  11589
16384  11600
16384  11546
16384  11580
16384  11639
32768  25362
32768  22938
32768  21862
32768  21852
32768  21862
32768  22022
32768  22355
32768  22148
32768  22987
32768  23015
65536  73011
65536  57354
65536  54856
65536  54246
65536  52785
65536  52452
65536  54440
65536  55190
65536  55801
65536  87616
131072  166707
131072  123969
131072  125539
131072  161946
131072  119963
131072  207833
131072  188354
131072  124959
131072  113192
131072  117924
262144  298778
262144  335779
262144  331611
262144  350265
262144  338886
262144  348163
262144  355325
262144  334772
262144  327101
262144  350984
524288  813419
524288  830971
524288  849609
524288  816115
524288  783227
524288  812181
524288  817254
524288  846083
524288  790520
524288  791548
1048576  1048001
1048576  1158279
1048576  1229202
1048576  1038692
1048576  1108827
1048576  1263413
1048576  1342570
1048576  1118060
1048576  1200620
1048576  1468485
2097152  1680122
2097152  2269498
2097152  2602673
2097152  2283164
2097152  2658027
2097152  2241979
2097152  2302303
2097152  2604048
2097152  2321127
2097152  2148317
4194304  3331696
4194304  4436816
4194304  4191347
4194304  3864624
4194304  3954241
4194304  4009614
4194304  5349172
4194304  5202829
4194304  4552391
4194304  3805971
8388608  6463012
8388608  7402743
8388608  7385525
8388608  7296876
8388608  7920504
8388608  7254461
8388608  7222302
8388608  7247142
8388608  8095317
8388608  8881111
16777216  11631807
16777216  12961286
16777216  12770542
16777216  12979927
16777216  13219419
16777216  13319562
16777216  13308458
16777216  13331147
16777216  13227144
16777216  13037476
33554432  23320043
33554432  24541984
33554432  25012649
33554432  24283672
33554432  24682950
33554432  24850791
33554432  24495956
33554432  24868433
33554432  24696256
33554432  24550542
67108864  46390372
67108864  47806390
67108864  48428737
67108864  47920446
67108864  48129670
67108864  48100425
67108864  48420804
67108864  48004411
67108864  47897332
67108864  48016795
